IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,40.5,,,35.6,,45.4,40.5 [35.6 – 45.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,40.8,,,35.9,,45.9,40.8 [35.9 – 45.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,23.8,,,18.2,,29.8,23.8 [18.2 – 29.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.1,,,18.7,,29.8,24.1 [18.7 – 29.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.4,,,19.2,,29.8,24.4 [19.2 – 29.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.8,,,19.7,,30,24.8 [19.7 – 30],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,25.2,,,20.2,,30.2,25.2 [20.2 – 30.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,25.6,,,20.7,,30.5,25.6 [20.7 – 30.5],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,26,,,21.2,,30.7,26 [21.2 – 30.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,26.3,,,21.6,,31,26.3 [21.6 – 31],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,26.7,,,21.9,,31.3,26.7 [21.9 – 31.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27,,,22.3,,31.6,27 [22.3 – 31.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.3,,,22.6,,31.9,27.3 [22.6 – 31.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.5,,,22.9,,32.2,27.5 [22.9 – 32.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.8,,,23.2,,32.4,27.8 [23.2 – 32.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,23.5,,,18.6,,28.9,23.5 [18.6 – 28.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,23.8,,,19.2,,28.9,23.8 [19.2 – 28.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.2,,,19.8,,29,24.2 [19.8 – 29],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.6,,,20.4,,29.3,24.6 [20.4 – 29.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,25,,,20.9,,29.7,25 [20.9 – 29.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,25.5,,,21.4,,30.1,25.5 [21.4 – 30.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,25.9,,,21.9,,30.5,25.9 [21.9 – 30.5],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,26.4,,,22.3,,31,26.4 [22.3 – 31],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,26.8,,,22.6,,31.4,26.8 [22.6 – 31.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.2,,,22.9,,32,27.2 [22.9 – 32],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.6,,,23.3,,32.5,27.6 [23.3 – 32.5],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,28,,,23.6,,32.9,28 [23.6 – 32.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,28.3,,,23.9,,33.3,28.3 [23.9 – 33.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,19.5,,,14.7,,24.8,19.5 [14.7 – 24.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,19.9,,,15.4,,24.9,19.9 [15.4 – 24.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,20.3,,,16,,25.1,20.3 [16 – 25.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,20.7,,,16.6,,25.3,20.7 [16.6 – 25.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,21.1,,,17.2,,25.5,21.1 [17.2 – 25.5],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,21.5,,,17.7,,25.7,21.5 [17.7 – 25.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,21.9,,,18.1,,26,21.9 [18.1 – 26],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,22.3,,,18.5,,26.3,22.3 [18.5 – 26.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,22.7,,,18.9,,26.8,22.7 [18.9 – 26.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,23.1,,,19.3,,27.2,23.1 [19.3 – 27.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,23.6,,,19.7,,27.7,23.6 [19.7 – 27.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24,,,20,,28.2,24 [20 – 28.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,24.5,,,20.5,,28.8,24.5 [20.5 – 28.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,30.6,,,25.3,,35.7,30.6 [25.3 – 35.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,31,,,26.1,,35.8,31 [26.1 – 35.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,31.5,,,27,,35.9,31.5 [27 – 35.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,32,,,27.8,,36.1,32 [27.8 – 36.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,32.4,,,28.5,,36.3,32.4 [28.5 – 36.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,32.9,,,29.2,,36.6,32.9 [29.2 – 36.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,33.4,,,29.8,,36.9,33.4 [29.8 – 36.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,33.8,,,30.4,,37.3,33.8 [30.4 – 37.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,34.3,,,30.9,,37.6,34.3 [30.9 – 37.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,34.7,,,31.3,,37.9,34.7 [31.3 – 37.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35,,,31.7,,38.3,35 [31.7 – 38.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35.4,,,32.1,,38.6,35.4 [32.1 – 38.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35.7,,,32.4,,38.9,35.7 [32.4 – 38.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.5,,,29.7,,43.4,36.5 [29.7 – 43.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.6,,,30.2,,43.1,36.6 [30.2 – 43.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.7,,,30.6,,42.9,36.7 [30.6 – 42.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.8,,,31,,42.8,36.8 [31 – 42.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.9,,,31.2,,42.7,36.9 [31.2 – 42.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37,,,31.4,,42.7,37 [31.4 – 42.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.1,,,31.6,,42.7,37.1 [31.6 – 42.7],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.3,,,31.9,,42.9,37.3 [31.9 – 42.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.5,,,32.2,,43.1,37.5 [32.2 – 43.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.9,,,32.4,,43.6,37.9 [32.4 – 43.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,38.2,,,32.8,,44,38.2 [32.8 – 44],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,38.7,,,33.2,,44.4,38.7 [33.2 – 44.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,39.1,,,33.5,,45,39.1 [33.5 – 45],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,34.8,,,28.3,,41.4,34.8 [28.3 – 41.4],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35,,,28.9,,41,35 [28.9 – 41],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35.2,,,29.5,,40.9,35.2 [29.5 – 40.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35.4,,,30,,40.9,35.4 [30 – 40.9],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,35.7,,,30.5,,41,35.7 [30.5 – 41],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2008,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.1,,,31.1,,41.2,36.1 [31.1 – 41.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2007,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.4,,,31.6,,41.5,36.4 [31.6 – 41.5],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2006,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,36.8,,,32.1,,41.8,36.8 [32.1 – 41.8],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2005,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.2,,,32.6,,42.2,37.2 [32.6 – 42.2],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2004,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,37.7,,,33.1,,42.6,37.7 [33.1 – 42.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2003,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,38.2,,,33.5,,43,38.2 [33.5 – 43],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2002,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,38.7,,,34.1,,43.6,38.7 [34.1 – 43.6],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2001,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,39.2,,,34.5,,44,39.2 [34.5 – 44],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2013,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.2,,,21.6,,33.1,27.2 [21.6 – 33.1],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2012,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,27.7,,,22.3,,33.3,27.7 [22.3 – 33.3],,,EN,2017-11-17T00:00:00.000Z
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2011,FALSE,Sex,Both sexes,BTSX,Age Group,18+  years,YEARS18-PLUS,,,,,,,28.3,,,23.1,,33.6,28.3 [23.1 – 33.6],,,EN,2017-11-17T00:00:00.000Z
