LocID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,Population,PopDensity
752,Sweden,2,Medium,2003,2003.5,4432.829,4518.61,8951.439,8951439,21.815
752,Sweden,2,Medium,2002,2002.5,4415.228,4505.475,8920.703,8920703,21.74
752,Sweden,2,Medium,2001,2001.5,4401.901,4495.901,8897.802,8897802,21.684
756,Switzerland,2,Medium,2013,2013.5,4006.237,4102.639,8108.876,8108876,205.205
756,Switzerland,2,Medium,2012,2012.5,3952.281,4055.725,8008.006,8008006,202.652
756,Switzerland,2,Medium,2011,2011.5,3898.022,4008.966,7906.988,7906988,200.096
756,Switzerland,2,Medium,2010,2010.5,3844.996,3963.678,7808.674,7808674,197.608
756,Switzerland,2,Medium,2009,2009.5,3793.615,3920.287,7713.902,7713902,195.21
756,Switzerland,2,Medium,2008,2008.5,3744.016,3878.81,7622.826,7622826,192.905
756,Switzerland,2,Medium,2007,2007.5,3697.198,3839.788,7536.986,7536986,190.733
756,Switzerland,2,Medium,2006,2006.5,3654.284,3803.677,7457.961,7457961,188.733
756,Switzerland,2,Medium,2005,2005.5,3616,3770.818,7386.818,7386818,186.932
756,Switzerland,2,Medium,2004,2004.5,3582.544,3741.184,7323.728,7323728,185.336
756,Switzerland,2,Medium,2003,2003.5,3553.698,3714.665,7268.363,7268363,183.935
756,Switzerland,2,Medium,2002,2002.5,3529.105,3691.273,7220.378,7220378,182.72
756,Switzerland,2,Medium,2001,2001.5,3508.208,3670.966,7179.174,7179174,181.678
792,Turkey,2,Medium,2013,2013.5,37340.975,38584.479,75925.454,75925454,98.652
792,Turkey,2,Medium,2012,2012.5,36708.592,37942.454,74651.046,74651046,96.996
792,Turkey,2,Medium,2011,2011.5,36112.721,37330.533,73443.254,73443254,95.427
792,Turkey,2,Medium,2010,2010.5,35564.246,36762.746,72326.992,72326992,93.976
792,Turkey,2,Medium,2009,2009.5,35072.774,36248.632,71321.406,71321406,92.67
792,Turkey,2,Medium,2008,2008.5,34634.725,35783.887,70418.612,70418612,91.497
792,Turkey,2,Medium,2007,2007.5,34230.799,35351.055,69581.854,69581854,90.409
792,Turkey,2,Medium,2006,2006.5,33832.7,34924.109,68756.809,68756809,89.337
792,Turkey,2,Medium,2005,2005.5,33419.604,34483.857,67903.461,67903461,88.229
792,Turkey,2,Medium,2004,2004.5,32985.599,34025.331,67010.93,67010930,87.069
792,Turkey,2,Medium,2003,2003.5,32535.902,33553.5,66089.402,66089402,85.872
792,Turkey,2,Medium,2002,2002.5,32074.313,33071.044,65145.357,65145357,84.645
792,Turkey,2,Medium,2001,2001.5,31608.455,32583.788,64192.243,64192243,83.407
804,Ukraine,2,Medium,2013,2013.5,20923.751,24363.237,45286.988,45286988,78.173
804,Ukraine,2,Medium,2012,2012.5,20987.404,24466.401,45453.805,45453805,78.461
804,Ukraine,2,Medium,2011,2011.5,21056.342,24563.508,45619.85,45619850,78.747
804,Ukraine,2,Medium,2010,2010.5,21136.816,24655.27,45792.086,45792086,79.045
804,Ukraine,2,Medium,2009,2009.5,21230.325,24740.617,45970.942,45970942,79.353
804,Ukraine,2,Medium,2008,2008.5,21336.532,24822.177,46158.709,46158709,79.677
804,Ukraine,2,Medium,2007,2007.5,21457.512,24908.835,46366.347,46366347,80.036
804,Ukraine,2,Medium,2006,2006.5,21595.092,25012.305,46607.397,46607397,80.452
804,Ukraine,2,Medium,2005,2005.5,21750.106,25140.669,46890.775,46890775,80.941
804,Ukraine,2,Medium,2004,2004.5,21921.877,25295.612,47217.489,47217489,81.505
804,Ukraine,2,Medium,2003,2003.5,22108.644,25473.819,47582.463,47582463,82.135
804,Ukraine,2,Medium,2002,2002.5,22308.255,25671.778,47980.033,47980033,82.821
804,Ukraine,2,Medium,2001,2001.5,22517.799,25883.849,48401.648,48401648,83.549
826,United Kingdom,2,Medium,2013,2013.5,31989.179,32994.836,64984.015,64984015,268.607
826,United Kingdom,2,Medium,2012,2012.5,31741.626,32783.674,64525.3,64525300,266.711
826,United Kingdom,2,Medium,2011,2011.5,31472.428,32549.494,64021.922,64021922,264.63
826,United Kingdom,2,Medium,2010,2010.5,31175.28,32284.521,63459.801,63459801,262.306
826,United Kingdom,2,Medium,2009,2009.5,30845.661,31982.959,62828.62,62828620,259.698
826,United Kingdom,2,Medium,2008,2008.5,30491.503,31653.595,62145.098,62145098,256.872
826,United Kingdom,2,Medium,2007,2007.5,30134.133,31321.021,61455.154,61455154,254.02
826,United Kingdom,2,Medium,2006,2006.5,29802.575,31018.774,60821.349,60821349,251.401
826,United Kingdom,2,Medium,2005,2005.5,29517.485,30770.468,60287.953,60287953,249.196
826,United Kingdom,2,Medium,2004,2004.5,29287.102,30585.658,59872.76,59872760,247.48
826,United Kingdom,2,Medium,2003,2003.5,29105.237,30456.192,59561.429,59561429,246.193
826,United Kingdom,2,Medium,2002,2002.5,28960.222,30366.072,59326.294,59326294,245.221
826,United Kingdom,2,Medium,2001,2001.5,28833.604,30290.673,59124.277,59124277,244.386
